winery,wine,year,rating,num_reviews,country,region,price,type,body,acidity
409,304,6,4.5,1,0,59,1,12,4.0,3.0
434,582,6,4.5,1,0,57,1,11,5.0,3.0
33,354,6,4.5,1,0,59,1,12,4.0,3.0
264,105,6,4.5,1,0,35,1,6,5.0,3.0
330,80,6,4.5,1,0,59,2,12,4.0,3.0
320,479,6,4.5,1,0,17,1,2,2.0,3.0
24,439,6,4.5,1,0,53,2,9,4.0,3.0
380,411,6,4.5,1,0,69,1,19,5.0,3.0
144,511,6,4.5,1,0,47,1,3,4.0,3.0
297,214,6,4.5,1,0,59,1,12,4.0,3.0
198,162,6,4.5,1,0,65,2,3,4.0,3.0
428,235,4,4.5,1,0,44,1,8,5.0,1.0
65,640,6,4.5,1,0,40,1,10,4.0,3.0
458,150,6,4.5,1,0,68,1,18,4.0,2.0
33,245,6,4.5,1,0,74,1,18,4.0,2.0
24,610,6,4.5,1,0,59,1,12,4.0,3.0
93,32,6,4.5,1,0,57,1,11,5.0,3.0
315,482,6,4.5,1,0,50,2,16,2.0,3.0
143,270,6,4.5,1,0,21,1,10,4.0,3.0
29,728,6,4.5,1,0,40,1,10,4.0,3.0
173,309,6,4.5,1,0,29,1,15,4.0,3.0
441,187,6,4.5,1,0,29,2,15,4.0,3.0
409,304,6,4.5,1,0,59,1,12,4.0,3.0
207,359,6,4.5,1,0,19,1,10,4.0,3.0
196,463,6,4.5,1,0,57,1,11,5.0,3.0
59,193,6,4.5,1,0,59,2,12,4.0,3.0
7,759,6,4.5,1,0,57,1,11,5.0,3.0
381,824,5,4.5,1,0,61,2,13,3.0,3.0
305,112,6,4.5,1,0,53,1,9,4.0,3.0
151,600,6,4.5,1,0,53,1,9,4.0,3.0
294,25,6,4.5,1,0,57,1,11,5.0,3.0
456,579,6,4.5,1,0,57,2,11,5.0,3.0
90,393,6,4.5,1,0,53,1,9,4.0,3.0
33,416,6,4.5,1,0,74,1,18,4.0,2.0
365,495,6,4.5,1,0,57,1,11,5.0,3.0
90,401,6,4.5,1,0,53,2,9,4.0,3.0
161,497,6,4.5,1,0,53,1,9,4.0,3.0
330,595,6,4.5,1,0,59,1,12,4.0,3.0
425,47,6,4.5,1,0,59,1,12,4.0,3.0
432,760,6,4.5,1,0,57,1,18,4.0,2.0
309,222,6,4.5,1,0,53,1,9,4.0,3.0
406,759,6,4.5,1,0,57,1,11,5.0,3.0
322,407,6,4.5,1,0,61,1,12,4.0,3.0
221,514,6,4.5,1,0,57,1,11,5.0,3.0
148,600,6,4.5,1,0,53,1,9,4.0,3.0
33,245,6,4.5,1,0,74,1,18,4.0,2.0
469,244,6,4.5,1,0,57,1,11,5.0,3.0
33,354,6,4.5,1,0,59,1,12,4.0,3.0
390,663,6,4.5,1,0,59,1,13,3.0,3.0
390,342,6,4.5,1,0,59,1,12,4.0,3.0
396,148,6,4.5,1,0,32,1,15,4.0,3.0
14,111,6,4.5,1,0,59,1,12,4.0,3.0
185,346,6,4.5,1,0,57,1,11,5.0,3.0
305,112,6,4.5,1,0,53,1,9,4.0,3.0
447,778,4,4.5,1,0,57,1,11,5.0,3.0
403,361,6,4.5,1,0,53,2,9,4.0,3.0
169,183,6,4.5,1,0,22,1,10,4.0,3.0
415,284,6,4.5,1,0,57,1,18,4.0,2.0
242,281,6,4.5,1,0,57,1,11,5.0,3.0
268,667,5,4.5,1,0,59,2,12,4.0,3.0
296,29,6,4.5,1,0,23,1,10,4.0,3.0
7,759,6,4.5,1,0,57,1,11,5.0,3.0
54,666,5,4.5,1,0,59,1,12,4.0,3.0
326,342,4,4.5,1,0,59,1,12,4.0,3.0
428,472,3,4.5,1,0,44,1,8,5.0,1.0
103,645,6,4.5,1,0,57,1,11,5.0,3.0
198,621,6,4.5,1,0,65,1,10,4.0,3.0
174,590,6,4.5,1,0,69,1,19,5.0,3.0
457,55,6,4.5,1,0,74,1,6,5.0,3.0
185,120,6,4.5,1,0,57,2,11,5.0,3.0
301,473,6,4.5,1,0,59,1,12,4.0,3.0
9,145,6,4.5,1,0,17,1,2,2.0,3.0
365,37,6,4.5,1,0,62,1,20,3.0,3.0
127,652,6,4.5,1,0,57,1,11,5.0,3.0
179,574,6,4.5,1,0,57,2,11,5.0,3.0
444,784,6,4.5,1,0,38,1,10,4.0,3.0
24,388,6,4.5,1,0,53,1,9,4.0,3.0
305,112,6,4.5,1,0,53,1,9,4.0,3.0
117,589,6,4.5,1,0,53,1,9,4.0,3.0
449,98,6,4.5,1,0,54,1,12,4.0,3.0
472,149,6,4.5,1,0,57,1,11,5.0,3.0
316,649,6,4.5,1,0,57,2,11,5.0,3.0
148,600,6,4.5,1,0,53,1,9,4.0,3.0
279,110,6,4.5,1,0,57,1,11,5.0,3.0
209,342,2,4.5,1,0,59,2,12,4.0,3.0
297,214,6,4.5,1,0,59,1,12,4.0,3.0
29,728,6,4.5,1,0,40,2,10,4.0,3.0
462,192,6,4.5,1,0,59,1,12,4.0,3.0
98,129,6,4.5,1,0,69,1,19,5.0,3.0
285,394,6,4.5,1,0,8,1,5,3.0,3.0
153,697,6,4.5,1,0,16,1,10,4.0,3.0
397,681,6,4.5,1,0,34,1,15,4.0,3.0
248,740,6,4.5,1,0,10,1,10,4.0,3.0
436,563,6,4.5,1,0,57,1,11,5.0,3.0
476,356,6,4.5,1,0,59,1,12,4.0,3.0
221,514,6,4.5,1,0,57,1,11,5.0,3.0
447,786,5,4.5,1,0,57,2,11,5.0,3.0
169,580,6,4.5,1,0,22,1,10,4.0,3.0
171,404,6,4.5,1,0,8,1,10,4.0,3.0
195,689,6,4.5,1,0,34,2,8,5.0,1.0
22,208,6,4.5,1,0,57,1,11,5.0,3.0
428,234,3,4.5,1,0,44,2,8,5.0,1.0
329,325,6,4.5,1,0,12,1,4,5.0,3.0
381,823,6,4.5,1,0,59,2,12,4.0,3.0
305,112,6,4.5,1,0,53,1,9,4.0,3.0
171,432,6,4.5,1,0,8,1,5,3.0,3.0
136,286,6,4.5,1,0,25,1,17,4.0,3.0
462,10,6,4.5,1,0,59,1,12,4.0,3.0
194,321,6,4.5,1,0,15,1,10,4.0,3.0
440,761,6,4.5,1,0,57,1,11,5.0,3.0
262,293,6,4.5,1,0,62,1,20,3.0,3.0
447,786,5,4.5,1,0,57,2,11,5.0,3.0
4,580,6,4.5,1,0,63,1,10,4.0,3.0
26,220,6,4.5,1,0,50,1,12,4.0,3.0
404,730,6,4.5,1,0,53,1,9,4.0,3.0
232,67,5,4.5,1,0,32,2,15,4.0,3.0
33,790,6,4.5,1,0,74,1,18,4.0,2.0
148,600,6,4.5,1,0,53,2,9,4.0,3.0
102,694,6,4.5,1,0,59,1,12,4.0,3.0
5,357,6,4.5,1,0,59,1,4,5.0,3.0
423,619,5,4.5,1,0,57,1,11,5.0,3.0
71,128,6,4.5,1,0,60,1,12,4.0,3.0
27,326,6,4.5,1,0,13,1,10,4.0,3.0
134,682,6,4.5,1,0,21,1,10,4.0,3.0
234,141,6,4.5,1,0,17,1,2,2.0,3.0
410,683,6,4.5,1,0,2,1,10,4.0,3.0
169,108,6,4.5,1,0,22,1,1,4.0,3.0
464,289,6,4.5,1,0,62,1,14,3.0,3.0
142,227,6,4.5,1,0,20,1,10,4.0,3.0
20,54,6,4.4,1,0,59,1,13,4.0,3.0
78,838,6,4.5,1,0,53,1,9,4.0,3.0
272,423,6,4.5,1,0,53,1,9,4.0,3.0
451,802,6,4.5,1,0,45,1,7,4.0,3.0
364,797,6,4.5,1,0,54,1,0,4.0,3.0
13,646,6,4.4,1,0,57,2,11,4.0,3.0
371,763,6,4.4,1,0,69,1,19,4.0,3.0
371,763,6,4.4,1,0,69,1,19,4.0,3.0
371,763,6,4.4,1,0,69,1,19,4.0,3.0
268,667,6,4.4,1,0,59,1,12,4.0,3.0
316,651,6,4.4,1,0,57,1,11,4.0,3.0
268,667,6,4.4,1,0,59,1,12,4.0,3.0
268,667,6,4.4,1,0,59,1,12,4.0,3.0
196,461,6,4.4,1,0,57,1,11,4.0,3.0
330,698,6,4.4,1,0,59,1,12,4.0,3.0
316,651,6,4.4,1,0,57,1,11,4.0,3.0
241,197,6,4.4,1,0,57,1,11,4.0,3.0
268,667,6,4.4,1,0,59,1,12,4.0,3.0
330,595,6,4.4,1,0,59,1,12,4.0,3.0
91,614,6,4.4,1,0,15,1,10,4.0,3.0
4,697,6,4.4,1,0,63,1,10,4.0,3.0
80,167,6,4.4,1,0,35,1,10,4.0,3.0
183,311,6,4.4,1,0,57,1,11,4.0,3.0
183,311,6,4.4,1,0,57,1,11,4.0,3.0
268,815,6,4.4,1,0,59,1,12,4.0,3.0
97,676,6,4.4,1,0,59,1,12,4.0,3.0
97,676,6,4.4,1,0,59,1,12,4.0,3.0
426,16,6,4.4,1,0,57,1,11,5.0,3.0
13,646,6,4.4,1,0,57,1,11,5.0,3.0
52,454,6,4.4,1,0,59,1,12,4.0,3.0
97,676,6,4.4,1,0,59,1,12,4.0,3.0
37,36,6,4.4,1,0,3,1,4,5.0,3.0
297,133,6,4.4,1,0,59,1,12,4.0,3.0
97,676,6,4.4,1,0,59,1,12,4.0,3.0
426,16,6,4.4,1,0,57,1,11,5.0,3.0
241,197,6,4.4,1,0,57,1,11,5.0,3.0
91,614,6,4.4,1,0,15,1,10,4.0,3.0
2,759,6,4.4,2,0,57,1,11,5.0,3.0
52,453,6,4.4,2,0,59,2,12,4.0,3.0
13,646,6,4.4,2,0,57,1,11,5.0,3.0
330,767,6,4.4,2,0,59,1,12,4.0,3.0
97,676,6,4.4,2,0,59,1,12,4.0,3.0
317,260,6,4.4,2,0,69,1,19,5.0,3.0
103,655,6,4.4,2,0,57,1,11,5.0,3.0
98,759,6,4.4,2,0,69,1,19,5.0,3.0
300,366,6,4.4,2,0,59,1,12,4.0,3.0
9,145,6,4.4,2,0,17,1,2,2.0,3.0
241,197,6,4.4,2,0,57,1,11,5.0,3.0
390,669,6,4.4,2,0,59,1,12,4.0,3.0
19,325,6,4.4,2,0,12,1,4,5.0,3.0
390,669,6,4.4,2,0,59,1,12,4.0,3.0
13,646,6,4.4,2,0,57,1,11,5.0,3.0
37,36,6,4.4,2,0,3,1,4,5.0,3.0
13,646,6,4.4,2,0,57,1,11,5.0,3.0
151,600,6,4.4,2,0,53,2,9,4.0,3.0
462,9,6,4.4,2,0,59,1,12,4.0,3.0
34,628,6,4.4,2,0,57,1,11,5.0,3.0
196,461,6,4.4,2,0,57,1,11,5.0,3.0
91,785,6,4.4,2,0,15,2,18,4.0,2.0
241,619,6,4.4,2,0,57,1,11,5.0,3.0
183,311,6,4.4,2,0,57,1,11,5.0,3.0
97,676,6,4.4,2,0,59,1,12,4.0,3.0
355,632,6,4.4,2,0,57,1,11,5.0,3.0
2,759,6,4.4,2,0,57,1,11,5.0,3.0
91,785,6,4.4,1,0,15,1,18,4.0,2.0
264,386,6,4.4,1,0,35,1,10,4.0,3.0
100,561,6,4.4,1,0,32,1,15,4.0,3.0
241,619,6,4.4,1,0,57,1,11,5.0,3.0
407,688,6,4.4,1,0,59,1,12,4.0,3.0
19,325,6,4.4,1,0,12,1,4,5.0,3.0
473,775,6,4.4,1,0,2,1,10,4.0,3.0
295,329,6,4.4,1,0,59,1,12,4.0,3.0
100,64,6,4.4,1,0,29,1,15,4.0,3.0
422,811,6,4.4,1,0,69,1,19,5.0,3.0
151,600,6,4.4,1,0,53,1,9,4.0,3.0
151,600,6,4.4,1,0,53,1,9,4.0,3.0
276,207,6,4.4,1,0,59,1,12,4.0,3.0
37,36,6,4.4,1,0,3,1,4,5.0,3.0
97,676,6,4.4,1,0,59,1,12,4.0,3.0
185,619,6,4.4,1,0,57,1,11,5.0,3.0
300,626,6,4.4,1,0,59,1,12,4.0,3.0
4,549,6,4.4,1,0,63,1,18,4.0,2.0
151,600,6,4.4,1,0,53,1,9,4.0,3.0
298,91,6,4.4,1,0,59,1,12,4.0,3.0
13,646,6,4.4,1,0,57,2,11,5.0,3.0
298,91,6,4.4,1,0,59,1,12,4.0,3.0
433,616,6,4.4,1,0,15,1,18,4.0,2.0
24,283,6,4.4,1,0,53,1,9,4.0,3.0
151,600,6,4.4,1,0,53,1,9,4.0,3.0
41,379,6,4.4,1,0,57,1,11,5.0,3.0
330,767,6,4.4,1,0,59,1,12,4.0,3.0
407,688,6,4.4,1,0,59,1,12,4.0,3.0
432,798,6,4.4,1,0,57,1,11,5.0,3.0
215,601,6,4.4,1,0,53,1,9,4.0,3.0
295,329,6,4.4,1,0,59,1,12,4.0,3.0
52,454,6,4.4,1,0,59,1,12,4.0,3.0
390,669,6,4.4,1,0,59,1,12,4.0,3.0
297,214,6,4.4,1,0,59,1,12,4.0,3.0
71,746,6,4.4,1,0,59,1,12,4.0,3.0
100,201,6,4.4,1,0,30,1,15,4.0,3.0
423,491,6,4.4,1,0,57,1,11,4.0,3.0
241,197,6,4.4,1,0,57,1,11,4.0,3.0
34,347,6,4.4,1,0,57,1,11,4.0,3.0
41,379,6,4.4,1,0,57,1,11,4.0,3.0
447,786,6,4.4,1,0,57,2,11,4.0,3.0
91,785,6,4.4,1,0,15,1,18,4.0,3.0
456,553,6,4.4,1,0,57,1,11,4.0,3.0
346,794,6,4.4,1,0,69,1,19,4.0,3.0
146,226,6,4.4,1,0,57,1,11,4.0,3.0
298,666,6,4.4,1,0,59,1,12,4.0,3.0
422,811,6,4.4,1,0,69,1,19,4.0,3.0
250,666,6,4.4,1,0,59,1,12,4.0,3.0
127,619,6,4.4,1,0,57,1,11,4.0,3.0
385,759,6,4.4,1,0,39,1,10,4.0,3.0
33,557,6,4.4,1,0,74,1,18,4.0,3.0
29,66,6,4.4,1,0,40,1,10,4.0,3.0
316,648,6,4.4,1,0,57,1,11,4.0,3.0
62,525,6,4.4,1,0,69,1,19,4.0,3.0
382,83,6,4.4,1,0,72,1,12,4.0,3.0
69,735,6,4.4,1,0,57,1,11,4.0,3.0
59,403,6,4.4,1,0,59,1,12,4.0,3.0
41,379,6,4.4,1,0,57,1,11,4.0,3.0
329,325,6,4.4,1,0,12,1,4,4.0,3.0
127,652,6,4.4,1,0,57,1,11,4.0,3.0
393,845,6,4.4,1,0,69,1,19,5.0,3.0
276,26,6,4.4,1,0,59,1,12,4.0,3.0
162,295,6,4.4,1,0,57,1,11,5.0,3.0
462,8,6,4.4,1,0,59,1,12,4.0,3.0
59,403,6,4.4,1,0,59,1,12,4.0,3.0
30,406,6,4.4,1,0,57,1,11,5.0,3.0
4,436,6,4.4,1,0,63,1,12,4.0,3.0
382,83,6,4.4,1,0,72,1,12,4.0,3.0
111,238,6,4.4,1,0,57,1,11,5.0,3.0
70,759,6,4.4,1,0,73,1,10,4.0,3.0
18,438,6,4.4,1,0,59,1,12,4.0,3.0
389,355,6,4.4,1,0,59,1,12,4.0,3.0
368,600,6,4.4,1,0,53,1,9,4.0,3.0
428,233,5,4.4,1,0,44,1,8,5.0,1.0
453,575,6,4.4,1,0,57,2,11,5.0,3.0
9,145,6,4.4,1,0,17,1,2,2.0,3.0
161,497,6,4.4,1,0,53,1,9,4.0,3.0
305,174,6,4.4,1,0,53,1,9,4.0,3.0
444,784,6,4.4,1,0,38,1,10,4.0,3.0
207,359,6,4.4,1,0,19,2,10,4.0,3.0
137,153,6,4.4,1,0,59,1,12,4.0,3.0
276,26,6,4.4,1,0,59,1,12,4.0,3.0
159,666,6,4.4,1,0,59,1,12,4.0,3.0
461,254,6,4.4,1,0,59,1,12,4.0,3.0
33,557,6,4.4,1,0,74,1,18,4.0,2.0
13,646,6,4.4,1,0,57,1,11,5.0,3.0
390,772,6,4.4,1,0,59,1,12,4.0,3.0
59,403,6,4.4,1,0,59,1,12,4.0,3.0
305,174,6,4.4,1,0,53,1,9,4.0,3.0
9,145,6,4.4,1,0,17,1,2,2.0,3.0
473,775,6,4.4,1,0,2,1,10,4.0,3.0
473,210,6,4.4,1,0,35,1,10,4.0,3.0
271,342,6,4.4,1,0,59,1,12,4.0,3.0
325,313,6,4.4,1,0,2,1,10,4.0,3.0
23,3,6,4.4,1,0,33,1,15,4.0,3.0
90,164,6,4.4,1,0,53,1,9,4.0,3.0
146,226,6,4.4,1,0,57,1,11,5.0,3.0
159,828,6,4.4,1,0,59,1,12,4.0,3.0
59,403,6,4.4,1,0,59,1,12,4.0,3.0
305,174,6,4.4,1,0,53,1,9,4.0,3.0
348,832,6,4.4,1,0,15,1,20,3.0,3.0
447,786,5,4.4,1,0,57,2,11,5.0,3.0
127,619,6,4.4,1,0,57,1,11,5.0,3.0
284,743,6,4.4,1,0,64,1,10,4.0,3.0
179,757,6,4.4,1,0,57,1,11,5.0,3.0
64,759,6,4.4,1,0,57,1,11,5.0,3.0
381,350,6,4.4,1,0,61,1,12,4.0,3.0
144,511,6,4.4,1,0,47,1,3,4.0,3.0
234,137,6,4.4,1,0,17,1,2,2.0,3.0
389,662,6,4.4,1,0,59,1,13,3.0,3.0
132,130,6,4.4,1,0,75,1,6,5.0,3.0
187,428,6,4.4,1,0,55,1,12,4.0,3.0
14,111,6,4.4,1,0,59,1,12,4.0,3.0
389,355,6,4.4,1,0,59,1,12,4.0,3.0
4,549,6,4.4,1,0,63,1,18,4.0,2.0
309,222,6,4.4,1,0,53,3,9,4.0,3.0
215,695,6,4.4,1,0,53,1,9,4.0,3.0
443,376,6,4.4,1,0,53,1,9,4.0,3.0
305,174,6,4.4,1,0,53,1,9,4.0,3.0
293,169,6,4.4,1,0,53,1,9,4.0,3.0
129,583,6,4.4,1,0,35,1,6,5.0,3.0
409,58,6,4.4,1,0,59,1,12,4.0,3.0
196,462,6,4.4,1,0,57,2,11,5.0,3.0
203,759,6,4.4,1,0,45,1,7,4.0,3.0
276,207,6,4.4,1,0,59,1,12,4.0,3.0
254,717,6,4.4,1,0,62,1,20,3.0,3.0
388,711,6,4.4,1,0,17,1,2,2.0,3.0
203,759,6,4.4,1,0,45,1,7,4.0,3.0
4,549,6,4.4,1,0,63,1,18,4.0,2.0
390,772,6,4.4,1,0,59,1,12,4.0,3.0
309,222,6,4.4,1,0,53,1,9,4.0,3.0
376,700,6,4.4,1,0,57,1,11,5.0,3.0
409,304,6,4.4,1,0,59,1,12,4.0,3.0
33,416,6,4.4,1,0,74,1,18,4.0,2.0
423,491,6,4.4,1,0,57,1,11,5.0,3.0
244,15,6,4.4,1,0,33,1,15,4.0,3.0
295,329,5,4.4,1,0,59,1,12,4.0,3.0
159,828,6,4.4,1,0,59,1,12,4.0,3.0
409,304,6,4.4,1,0,59,1,12,4.0,3.0
345,464,6,4.4,1,0,59,1,12,4.0,3.0
33,790,6,4.4,1,0,74,1,18,4.0,2.0
252,159,6,4.4,1,0,57,1,11,5.0,3.0
33,819,6,4.4,1,0,74,1,18,4.0,2.0
4,549,6,4.4,1,0,63,1,18,4.0,2.0
59,422,6,4.4,1,0,59,1,12,4.0,3.0
456,579,6,4.4,1,0,57,1,11,5.0,3.0
185,619,6,4.4,1,0,57,1,11,5.0,3.0
456,615,6,4.4,1,0,57,1,11,5.0,3.0
105,218,6,4.4,1,0,33,1,8,5.0,1.0
81,84,6,4.4,1,0,56,1,12,4.0,3.0
334,609,6,4.4,1,0,24,1,10,4.0,3.0
305,262,6,4.4,1,0,53,1,9,4.0,3.0
390,669,6,4.4,1,0,59,1,12,4.0,3.0
443,376,6,4.4,1,0,53,1,9,4.0,3.0
454,835,6,4.4,1,0,59,1,13,3.0,3.0
36,163,6,4.4,1,0,57,1,11,5.0,3.0
319,219,6,4.4,1,0,53,1,9,4.0,3.0
240,345,6,4.4,1,0,59,1,12,4.0,3.0
91,335,6,4.4,1,0,8,1,12,4.0,3.0
19,76,6,4.4,1,0,12,1,4,5.0,3.0
138,560,6,4.4,1,0,34,1,15,4.0,3.0
269,317,6,4.4,1,0,74,1,18,4.0,2.0
389,662,6,4.4,1,0,59,1,13,3.0,3.0
362,704,6,4.4,1,0,54,1,0,3.0,3.0
210,42,6,4.4,1,0,54,1,0,3.0,3.0
34,628,6,4.4,1,0,57,1,11,5.0,3.0
207,578,6,4.4,1,0,53,1,9,4.0,3.0
234,137,6,4.4,1,0,17,1,2,2.0,3.0
215,695,6,4.4,1,0,53,1,9,4.0,3.0
319,246,6,4.4,1,0,53,1,9,4.0,3.0
231,503,6,4.4,1,0,59,1,13,3.0,3.0
443,593,6,4.4,1,0,53,1,9,4.0,3.0
391,351,6,4.4,1,0,57,1,11,5.0,3.0
404,368,6,4.4,1,0,53,1,9,4.0,3.0
216,829,6,4.4,1,0,57,1,11,5.0,3.0
33,416,6,4.4,1,0,74,1,18,4.0,2.0
33,245,6,4.4,1,0,74,2,18,4.0,2.0
347,712,6,4.4,1,0,31,1,15,4.0,3.0
456,554,6,4.4,1,0,57,1,11,5.0,3.0
369,1,6,4.4,1,0,57,1,18,4.0,2.0
456,579,6,4.4,1,0,57,1,11,5.0,3.0
309,222,6,4.4,1,0,53,1,9,4.0,3.0
421,445,6,4.4,1,0,53,1,9,4.0,3.0
305,112,6,4.4,1,0,53,1,9,4.0,3.0
33,416,6,4.4,1,0,74,1,18,4.0,2.0
373,179,6,4.4,1,0,53,1,9,4.0,3.0
456,553,6,4.4,1,0,57,1,11,5.0,3.0
90,393,6,4.4,1,0,53,1,9,4.0,3.0
147,166,6,4.4,1,0,53,2,9,4.0,3.0
339,517,6,4.4,1,0,53,1,9,4.0,3.0
130,493,6,4.4,1,0,35,1,6,5.0,3.0
268,667,5,4.4,1,0,59,1,12,4.0,3.0
24,810,6,4.4,1,0,53,1,9,4.0,3.0
93,32,6,4.4,1,0,57,1,11,5.0,3.0
234,137,6,4.4,1,0,17,1,2,2.0,3.0
147,166,6,4.4,1,0,53,1,9,4.0,3.0
331,796,6,4.4,1,0,59,1,12,4.0,3.0
355,530,6,4.4,1,0,72,1,12,4.0,3.0
309,222,6,4.4,1,0,53,1,9,4.0,3.0
466,745,6,4.4,1,0,45,1,7,4.0,3.0
406,759,6,4.4,1,0,57,1,11,5.0,3.0
105,68,6,4.4,1,0,34,1,8,5.0,1.0
4,436,6,4.4,1,0,63,1,12,4.0,3.0
33,819,6,4.4,1,0,74,1,18,4.0,2.0
373,178,6,4.4,1,0,53,1,9,4.0,3.0
421,442,6,4.4,1,0,53,2,9,4.0,3.0
136,264,6,4.4,1,0,25,1,10,4.0,3.0
356,504,6,4.4,1,0,14,1,17,4.0,3.0
219,768,6,4.4,1,0,57,1,11,5.0,3.0
456,615,6,4.4,1,0,57,1,11,5.0,3.0
206,455,6,4.4,1,0,54,1,0,3.0,3.0
428,233,5,4.4,1,0,44,2,8,5.0,1.0
298,91,6,4.4,1,0,59,1,12,4.0,3.0
129,583,6,4.4,1,0,35,1,6,5.0,3.0
59,403,6,4.4,1,0,59,1,12,4.0,3.0
400,175,6,4.4,1,0,53,1,9,4.0,3.0
14,111,6,4.4,1,0,59,1,12,4.0,3.0
170,89,6,4.4,1,0,29,1,15,4.0,3.0
90,420,6,4.4,1,0,53,1,12,4.0,3.0
459,101,6,4.4,1,0,65,1,10,4.0,3.0
319,246,6,4.4,1,0,53,1,9,4.0,3.0
437,670,6,4.4,1,0,59,1,12,4.0,3.0
33,245,6,4.4,1,0,74,1,18,4.0,2.0
311,577,6,4.4,1,0,53,1,9,4.0,3.0
203,759,6,4.4,1,0,45,1,7,4.0,3.0
151,600,6,4.4,1,0,53,1,9,4.0,3.0
287,827,6,4.4,1,0,56,1,12,4.0,3.0
33,819,6,4.4,1,0,74,2,18,4.0,2.0
127,619,6,4.4,1,0,57,1,11,5.0,3.0
24,283,6,4.4,1,0,53,1,9,4.0,3.0
297,133,4,4.4,1,0,59,1,12,4.0,3.0
305,112,6,4.4,1,0,53,1,9,4.0,3.0
472,654,6,4.4,1,0,57,1,11,5.0,3.0
145,243,6,4.4,1,0,70,1,10,4.0,3.0
104,597,6,4.4,1,0,57,1,11,5.0,3.0
356,369,6,4.4,1,0,14,1,10,4.0,3.0
16,470,6,4.4,1,0,57,1,11,5.0,3.0
196,799,6,4.4,1,0,57,1,11,5.0,3.0
33,819,6,4.4,1,0,74,1,18,4.0,2.0
149,172,6,4.4,1,0,53,1,9,4.0,3.0
92,134,6,4.4,1,0,69,1,19,5.0,3.0
16,470,6,4.4,1,0,57,1,11,5.0,3.0
397,63,6,4.4,1,0,34,1,15,4.0,3.0
344,608,6,4.4,1,0,59,1,12,4.0,3.0
305,112,6,4.4,1,0,53,1,9,4.0,3.0
428,232,5,4.4,1,0,44,1,8,5.0,1.0
215,695,6,4.4,1,0,53,1,9,4.0,3.0
178,446,6,4.4,1,0,57,1,11,5.0,3.0
17,223,6,4.4,1,0,1,1,12,4.0,3.0
330,595,5,4.4,1,0,59,1,12,4.0,3.0
330,595,5,4.4,1,0,59,1,12,4.0,3.0
422,811,6,4.4,1,0,69,1,19,5.0,3.0
97,676,6,4.4,1,0,59,1,12,4.0,3.0
60,764,6,4.4,1,0,69,1,19,5.0,3.0
433,616,6,4.4,1,0,15,1,18,4.0,2.0
258,441,6,4.4,1,0,53,1,9,4.0,3.0
240,344,6,4.4,1,0,59,1,13,3.0,3.0
120,753,6,4.4,1,0,40,1,10,4.0,3.0
265,60,6,4.4,1,0,29,1,15,4.0,3.0
361,400,6,4.4,1,0,54,1,0,3.0,3.0
403,361,6,4.4,1,0,53,2,9,4.0,3.0
4,697,6,4.4,1,0,63,1,10,4.0,3.0
5,21,6,4.4,1,0,59,1,13,3.0,3.0
310,280,6,4.4,1,0,25,1,10,4.0,3.0
207,359,6,4.4,1,0,19,1,10,4.0,3.0
285,394,6,4.4,1,0,8,1,5,3.0,3.0
33,245,6,4.4,1,0,74,1,18,4.0,2.0
300,702,6,4.4,1,0,59,1,12,4.0,3.0
376,700,6,4.4,1,0,57,1,11,5.0,3.0
84,74,6,4.4,1,0,69,1,18,4.0,2.0
395,113,6,4.4,1,0,25,1,10,4.0,3.0
350,387,6,4.4,1,0,59,1,12,4.0,3.0
368,0,6,4.4,1,0,53,1,10,4.0,3.0
140,459,6,4.4,1,0,57,1,11,5.0,3.0
396,534,6,4.4,1,0,33,1,15,4.0,3.0
43,633,6,4.4,1,0,50,1,10,4.0,3.0
24,283,6,4.4,1,0,53,1,9,4.0,3.0
260,519,6,4.4,1,0,39,1,12,4.0,3.0
389,355,6,4.4,1,0,59,1,12,4.0,3.0
136,265,6,4.4,1,0,25,1,10,4.0,3.0
29,728,6,4.4,1,0,40,2,10,4.0,3.0
462,9,6,4.4,1,0,59,1,12,4.0,3.0
383,427,6,4.4,1,0,59,1,12,4.0,3.0
151,468,6,4.4,1,0,53,1,9,4.0,3.0
453,342,6,4.4,1,0,57,1,11,5.0,3.0
388,711,6,4.4,1,0,17,1,2,2.0,3.0
4,550,6,4.4,1,0,63,1,1,4.0,3.0
234,137,6,4.4,1,0,17,1,2,2.0,3.0
456,579,6,4.4,1,0,57,1,11,5.0,3.0
421,445,6,4.4,1,0,53,1,9,4.0,3.0
278,363,6,4.4,1,0,15,1,18,4.0,2.0
199,527,6,4.4,1,0,50,1,12,4.0,3.0
78,838,6,4.4,1,0,53,1,9,4.0,3.0
202,448,6,4.4,1,0,52,1,12,4.0,3.0
116,20,6,4.4,1,0,53,1,9,4.0,3.0
281,142,6,4.4,1,0,17,1,2,2.0,3.0
447,786,5,4.4,1,0,57,2,11,5.0,3.0
374,733,6,4.4,1,0,57,1,11,5.0,3.0
90,164,6,4.4,1,0,53,1,9,4.0,3.0
284,547,6,4.4,1,0,64,1,10,4.0,3.0
271,342,6,4.4,1,0,59,1,12,4.0,3.0
453,575,6,4.4,1,0,57,1,11,5.0,3.0
349,333,6,4.4,1,0,60,1,12,4.0,3.0
220,581,6,4.4,1,0,59,1,4,5.0,3.0
454,51,6,4.4,1,0,59,1,12,4.0,3.0
